Time,HeatFlux,Temperature,T_amb
574.0,-533.0317287279931,22.443177373712732,21.0
575.0,-556.7971359883403,22.42941826023549,21.0
576.0,-580.1152144380329,22.41508528004442,21.0
577.0,-602.9672304169566,22.40018975839941,21.0
578.0,-625.3348246978967,22.384743472568548,21.0
579.0,-647.200027236292,22.368758642362803,21.0
580.0,-668.5452716072923,22.352247920321446,21.0
581.0,-689.3534091185657,22.335224381545654,21.0
582.0,-709.6077225874867,22.317701513193885,21.0
583.0,-729.2919397716755,22.299693203647372,21.0
584.0,-748.3902464420484,22.28121373135113,21.0
585.0,-766.8872990879171,22.262277753344346,21.0
586.0,-784.7682372439015,22.242900293482375,21.0
587.0,-802.0186954287867,22.223096730369196,21.0
588.0,-818.6248146866906,22.20288278500035,21.0
589.0,-834.5732537213023,22.182274508132934,21.0
590.0,-849.8511996142244,22.16128826739309,21.0
591.0,-864.4463781188371,22.139940734121428,21.0
592.0,-878.347063521377,22.1182488699844,21.0
593.0,-891.5420880613286,22.09622991334371,21.0
594.0,-904.0208509035737,22.073901365409398,21.0
595.0,-915.7733266550564,22.051280976177235,21.0
596.0,-926.790073419151,22.028386730170194,21.0
597.0,-937.0622403812426,22.005236831989187,21.0
598.0,-946.5815749194476,21.981849691687557,21.0
599.0,-955.3404292347346,21.958243909979757,21.0
600.0,-963.3317664951416,21.934438263298624,21.0
601.0,-970.5491664891365,21.910451688710047,21.0
602.0,-976.9868307835989,21.886303268698896,21.0
603.0,-982.6395873822554,21.862012215838266,21.0
604.0,-987.5028948808454,21.837597857353803,21.0
605.0,-991.5728461156654,21.813079619597335,21.0
606.0,-994.8461713025744,21.788477012438683,21.0
607.0,-997.3202406639243,21.763809613592166,21.0
608.0,-998.9930665413145,21.739097052886446,21.0
609.0,-999.8633049924689,21.714358996496287,21.0
610.0,-999.9302568709548,21.689615131141153,21.0
611.0,-999.1938683878747,21.664885148269587,21.0
612.0,-997.6547311550794,21.64018872823858,21.0
613.0,-995.3140817098703,21.615545524503737,21.0
614.0,-992.1738005215686,21.590975147828527,21.0
615.0,-988.2364104807538,21.566497150528633,21.0
616.0,-983.5050748723826,21.542131010765154,21.0
617.0,-977.9835948344164,21.517896116894768,21.0
618.0,-971.6764063040016,21.49381175189375,21.0
619.0,-964.5885764536521,21.46989707786624,21.0
620.0,-956.7257996203051,21.446171120648263,21.0
621.0,-948.0943927305063,21.42265275452434,21.0
622.0,-938.7012902254171,21.399360687061787,21.0
623.0,-928.5540384897073,21.37631344408287,21.0
624.0,-917.6607897888221,21.35352935477995,21.0
625.0,-906.030295719474,21.331026536990628,21.0
626.0,-893.6719001786468,21.308822882642485,21.0
627.0,-880.5955318567384,21.28693604337639,21.0
628.0,-866.8116962608949,21.265383416368515,21.0
629.0,-852.3314672749135,21.244182130350787,21.0
630.0,-837.1664782625304,21.223349031850073,21.0
631.0,-821.3289127212154,21.202900671656277,21.0
632.0,-804.831494494001,21.182853291521536,21.0
633.0,-787.6874775471822,21.163222811114494,21.0
634.0,-769.9106353221321,21.144024815229564,21.0
635.0,-751.5152496697771,21.125274541266364,21.0
636.0,-732.5160993765945,21.10698686698765,21.0
637.0,-712.9284482913991,21.089176298566535,21.0
638.0,-692.7680330624164,21.07185695893348,21.0
639.0,-672.0510504945267,21.055042576427393,21.0
640.0,-650.7941445367953,21.03874647376951,21.0
641.0,-629.0143929107936,21.022981557357006,21.0
642.0,-606.7292933904146,21.00776030689555,21.0
643.0,-583.9567497442346,20.993094765374305,21.0
644.0,-560.7150573516747,20.978996529386478,21.0
645.0,-537.0228885045688,20.965476739818556,21.0
646.0,-512.8992774059068,20.95254607289463,21.0
647.0,-488.363604877836,20.940214731601245,21.0
648.0,-463.4355827911611,20.92849243749019,21.0
649.0,-438.13523822890966,20.917388422869283,21.0
650.0,-412.48289739664006,20.906911423382287,21.0
651.0,-386.499169292454,20.897069670993613,21.0
652.0,-360.2049291497823,20.887870887374095,21.0
653.0,-333.6213016663076,20.87932227769558,21.0
654.0,-306.769644032468,20.87143052484506,21.0
655.0,-279.671528773148,20.864201784053016,21.0
656.0,-252.34872641640237,20.85764167795002,21.0
657.0,-224.82318800308624,20.851755292049738,21.0
658.0,-197.11702745148156,20.846547170661008,21.0
659.0,-169.2525037910345,20.842021313239517,21.0
660.0,-141.2520032795449,20.8381811711742,21.0
661.0,-113.13802141812081,20.83502964501189,21.0
662.0,-84.93314487838808,20.832569082130725,21.0
663.0,-56.660033356418595,20.83080127485129,21.0
664.0,-28.34140136802647,20.82972745899822,21.0
665.0,-7.347880794884119e-13,20.82934831290638,21.0
